dialogue_id,turn,Model,words,sentences,quest_mark,whq,imper_quest,places_services,simple_quest,sensitive_data,interjections,conditional_vb
2_00001,"Actually, I want to make the reservation for the 14th of March at evening 5:30.",0,15,1,0,0,0,1,0,1,0,0
2_00001,That is correct. Do they have alcohol?,0,7,2,1,0,1,0,0,0,0,0
2_00001,"No, that will be all.",1,5,1,0,0,0,0,0,0,0,0
2_00003,I would like to find a place to eat.,1,9,1,0,0,0,0,0,0,0,1
2_00003,I want Izakaya food in Santa Rosa.,0,7,1,0,0,0,1,0,0,0,0
2_00003,Could you suggest another?,0,4,1,1,0,0,0,1,0,0,1
2_00003,Could you suggest another?,0,4,1,1,0,0,0,1,0,0,1
2_00003,"Yes, that sounds good.",1,4,1,0,0,0,0,0,0,0,0
2_00003,"Yes, I would like to reserve a table for today.",1,10,1,0,0,0,0,0,0,0,1
2_00003,"Reserve it for 7 o""clock in the evening.",0,10,1,0,0,1,0,0,1,0,0
2_00003,"No, it is for 3 people at 1 pm.",0,9,1,0,0,0,0,0,1,0,0
2_00003,"No, it is for four people on the 9th.",0,9,1,0,0,0,0,0,1,0,0
2_00003,Yes that works.,1,3,1,0,0,0,0,0,0,0,0
2_00003,"Thank you, that is all I needed.",1,7,1,0,0,0,0,0,0,0,0
2_00004,I'm looking for an Oriental resturant in San Anselmo.,0,10,1,0,0,0,0,0,0,0,0
2_00004,Is there live music?,0,4,1,1,0,0,0,1,0,0,0
2_00004,Okay that works for me.,1,5,1,0,0,0,0,0,0,0,0
2_00004,Yes I would.,1,3,1,0,0,0,0,0,0,0,1
2_00004,Make the reservation for one in the afternoon.,0,8,1,0,0,1,0,0,0,0,0
2_00004,No it is for five people and on the 14th of this month.,0,13,1,0,0,0,0,0,1,0,0
2_00004,Thats right. Is it affordable? Do they serve liquor?,1,9,3,1,0,1,0,0,0,0,0
2_00004,Thanks.,0,1,1,0,0,0,0,0,0,0,0
2_00004,No thats all.,1,3,1,0,0,0,0,0,0,0,0
2_00005,I'm literally starving to death right now. Find me a place that serves like fries and maybe a burger.,1,20,2,0,0,1,0,0,0,0,0
2_00005,Danville. And hurry up.,1,4,2,0,0,0,1,0,0,0,0
2_00005,What else is there.,0,4,1,0,0,0,0,0,0,0,0
2_00005,"Yea, gotta love Dana's. Make me a reservation for just one.",1,13,2,0,0,1,0,0,0,0,0
2_00005,Make it for quarter past 12 in the afternoon.,0,9,1,0,0,1,0,0,1,0,0
2_00005,"Actually, I think i'll just make something at home for lunch. Make the reservation for 6:30 pm at March 9th.",1,21,2,0,0,1,1,0,1,0,0
2_00005,"Oops, did I say March 9th earlier? Make it March 8th.",1,11,2,1,0,1,1,0,1,0,0
2_00005,"Yea, that sounds great. Is Dana's expensive?",1,8,2,1,0,0,0,0,0,1,0
2_00005,"I'm not even sure where they're located, I might need that info. Also do you know if they have live music?",1,23,2,1,1,0,0,0,0,0,1
2_00005,"Great, thanks a bunch.",1,4,1,0,0,0,0,0,0,0,0
2_00005,"No, but thanks I guess.",1,5,1,0,0,0,0,0,0,0,0
2_00007,Can you find me a restaurant?,0,6,1,1,0,0,0,1,0,0,0
2_00007,I am looking for Indian food in Oakland.,0,8,1,0,0,0,1,0,0,0,0
2_00007,That is good for me.,1,5,1,0,0,0,0,0,0,0,0
2_00007,"Yes, I'd like a reservation for 17:30.",1,8,1,0,0,0,0,0,1,0,1
2_00007,Please change it to half past 7 in the evening.,1,10,1,0,0,0,0,0,1,1,0
2_00007,Make it the 7th of March instead.,0,7,1,0,0,1,1,0,1,0,0
2_00007,"Yes, that is good. Is alcohol served? What is their phone number?",1,12,3,1,1,0,0,0,0,0,0
2_00007,That is it. Thank you so much.,1,7,2,0,0,0,0,0,0,1,0
2_00008,I'm searching for Italian food.,0,6,1,0,0,0,1,0,0,0,0
2_00008,"Santa Rosa, please.",0,3,1,0,0,0,1,0,0,1,0
2_00008,What's their number and is liquor available?,1,8,1,1,1,0,0,0,0,0,0
2_00008,"Great, make a reservation for the 11th of March.",0,9,1,0,0,0,1,0,1,1,0
2_00008,afternoon 2.,0,2,1,0,0,0,0,0,1,0,0
2_00008,Correct.,0,1,1,0,0,1,0,0,0,0,0
2_00008,"No, I need to rebook. Make it for six pm.",0,10,2,0,0,1,0,0,0,0,0
2_00008,"No, that's not right. I need it for the 4th of this month.",1,14,2,0,0,0,0,0,1,0,0
2_00008,"Perfect, that works. Where is this located and how much?",1,10,2,1,1,0,0,0,0,0,0
2_00008,"Perfect, thanks for your help. That's all.",1,8,2,0,0,0,0,0,0,0,0
2_00009,Let's search places to eat please.,1,7,1,0,0,1,0,0,0,1,0
2_00009,Search in Albany for take-out food please.,1,7,1,0,0,1,1,0,0,1,0
2_00009,Find out if they have live music. Also how expensive is this restaurant?,1,13,2,1,1,1,0,0,0,0,0
2_00009,"Yeah, that will do just fine.",1,6,1,0,0,0,0,0,0,0,0
2_00009,Yes go ahead and make reservations.,0,6,1,0,0,0,0,0,0,0,0
2_00009,Please make it for seven pm.,1,6,1,0,0,0,0,0,0,1,0
2_00009,No wait. This is for 1 person. Also update it to the 13th of March.,1,15,3,0,0,0,1,0,1,0,0
2_00009,"No, Make it for four people on the 10th please.",1,10,1,0,0,0,0,0,1,1,0
2_00009,Yep. What's the phone number of the restaurant please?,1,10,2,1,1,0,0,0,0,1,0
2_00009,Lets try a different time to book the reservation. Try for five in the evening.,1,15,2,0,0,1,0,0,0,0,0
2_00009,"Yes, perfect. Go ahead and book it",1,7,2,0,0,1,0,0,0,0,0
2_00009,Thanks. that will be all.,1,5,2,0,0,0,0,0,0,0,0
2_00009,No. thats it!,1,3,2,0,0,0,0,0,0,0,0
2_00010,I'd like to find a place to eat.,1,9,1,0,0,0,0,0,0,0,1
2_00010,I'd like to find a place in Sunnyvale for non meat food.,1,13,1,0,0,0,1,0,0,0,1
2_00010,Great. I'd like to make a reservation.,1,8,2,0,0,0,0,0,0,1,1
2_00010,I'd like the reservation at one pm.,1,8,1,0,0,0,0,0,0,0,1
2_00010,It's actually for 1 person.,0,6,1,0,0,0,0,0,1,0,0
2_00010,"Sure, sounds good. Do they have live music?",1,8,2,1,0,1,0,0,0,0,0
2_00010,"No, thank you.",0,3,1,0,0,0,0,0,0,0,0
2_00011,I would like to find a place to eat,1,9,1,0,0,0,0,0,0,0,1
2_00011,Some Freshwater fish would be good in san francisco,1,9,1,0,0,0,0,0,0,0,1
2_00011,"I am looking for a pricey price place, can u recommend something else",0,13,1,0,0,0,0,0,0,0,0
2_00011,Do they have live music? What is there address,1,9,2,1,1,1,0,0,0,0,0
2_00011,Can i make a reservation for it,0,7,1,0,0,0,0,0,0,0,0
2_00011,Can i make it half past 5 in the evening,0,10,1,0,0,0,0,0,1,0,0
2_00011,No can u make it at 19:00,0,7,1,0,0,0,0,0,1,0,0
2_00011,No can i get it on the 5th of this month for five people,0,14,1,0,0,0,0,0,1,0,0
2_00011,Do they serve liquor?,0,4,1,1,0,1,0,1,0,0,0
2_00011,No,0,1,1,0,0,0,0,0,0,0,0
2_00011,No thank u,0,3,1,0,0,0,0,0,0,0,0
2_00012,I do not want to step into the kitchen today. Can you recommend somewhere nice to eat out?,1,18,2,1,0,0,0,0,0,0,0
2_00012,I am in San Francisco. Burmese found seems appealing to me now.,1,12,2,0,0,0,1,0,0,0,0
2_00012,Where is it located? Does it cost a lot?,1,9,2,1,1,0,0,0,0,0,0
2_00012,Is there anything else you might recommend?,0,7,1,1,0,0,0,0,0,0,1
2_00012,That would be fine.,1,4,1,0,0,0,0,0,0,0,1
2_00012,"Yes, I want a reservation.",0,5,1,0,0,0,0,0,0,0,0
2_00012,7 pm on Thursday next week.,0,6,1,0,0,0,0,0,1,0,0
2_00012,I want a reservation for 4 persons.,0,7,1,0,0,0,0,0,1,0,0
2_00012,That's would be excellent.,1,5,1,0,0,0,0,0,0,0,1
2_00012,"I almost forgot to ask, but where is the restaurant located?",1,11,1,1,1,0,0,0,0,0,0
2_00012,I appreciate your assistance.,1,4,1,0,0,0,0,0,0,0,0
2_00012,"No, you have been most helpful already.",1,7,1,0,0,0,0,0,0,0,0
2_00013,"I'd like to go to a place to eat, I love live music, do you have any suggestions?",1,19,1,1,0,0,0,0,0,0,1
2_00013,I'd like to go to Oakland.,1,7,1,0,0,0,1,0,0,0,1
2_00013,I think a breakfast & brunch place would be perfect.,1,9,1,0,0,0,0,0,0,0,1
2_00013,Is it pricy? What's their address?,1,7,2,1,1,0,0,0,0,0,0
2_00013,That sounds great!,1,3,1,0,0,0,0,0,0,1,0
2_00013,Yes I'd love one.,1,5,1,0,0,0,0,0,0,0,1
2_00013,Make it for 12:30 in the afternoon.,0,7,1,0,0,1,0,0,1,0,0
2_00013,"Yes, do they serve liquor?",0,5,1,1,0,0,0,1,0,0,0
2_00013,Thank you very much! That's all I need.,1,9,2,0,0,0,0,0,0,1,0
2_00015,Can you tell me a four star restaurant nearby?,0,9,1,1,0,0,0,0,0,0,0
2_00015,Malaysian in Burlingame would be great.,0,6,1,0,0,0,1,0,0,1,1
2_00015,What is the contact info? Will there be live music?,1,10,2,1,1,0,0,0,0,0,0
2_00015,That'll work just fine,1,5,1,0,0,0,0,0,0,0,0
2_00015,"Yes please, make a reservation",1,5,1,0,0,0,0,0,0,1,0
2_00015,I'd like a table at 11 in the morning on the 9th.,1,13,1,0,0,0,0,0,1,0,1
2_00015,Yep that works,1,3,1,0,0,0,0,0,0,0,0
2_00015,What is the price range and address?,0,7,1,1,1,0,0,0,0,0,0
2_00015,"Thanks, that's perfect",1,4,1,0,0,0,0,0,0,0,0
2_00016,I would like to look for a place where I could eat in Vacaville.,1,14,1,0,0,0,1,0,0,0,1
2_00016,I think I am craving for sushi.,0,7,1,0,0,0,0,0,0,0,0
2_00016,I prefer a restaurant with a live music and by the way how's the price?,1,16,1,1,1,0,0,0,0,0,0
2_00016,"Okay, I still make it a go. Please make a reservation for me at 13:30.",1,15,2,0,0,0,0,0,1,1,0
2_00016,"Confirming all the details are correct. But how about the contact number, do you have it? and one more question, please. Are they serving alcoholic beverages?",1,26,4,1,1,0,0,0,0,1,0
2_00016,"Alright, thank you.",0,3,1,0,0,0,0,0,0,0,0
2_00016,"No, thank you!",0,3,1,0,0,0,0,0,0,0,0
2_00017,I'd like to find somewhere to eat.,1,8,1,0,0,0,0,0,0,0,1
2_00017,I want some kind of Southern food in Sausalito.,0,9,1,0,0,0,0,0,0,0,0
2_00017,Is there liquor? What is the budget like?,0,8,2,1,1,0,0,0,0,0,0
2_00017,Sounds good. Make a reservation at 13:30 at the restaurant.,1,10,2,0,0,1,0,0,1,0,0
2_00017,"Yes, that sounds fine.",1,4,1,0,0,0,0,0,0,0,0
2_00017,Please make a reservation at a restaurant for one in the afternoon.,1,12,1,0,0,0,0,0,0,1,0
2_00017,"Yes, that sounds good. What is the phone number?",1,9,2,1,1,0,0,0,0,0,0
2_00017,"Okay, thank you.",0,3,1,0,0,0,0,0,0,0,0
2_00017,"No, that will be all.",1,5,1,0,0,0,0,0,0,0,0
2_00018,I would like to find a restaurant in Oakland.,1,9,1,0,0,0,1,0,0,0,1
2_00018,I would like some Pasta.,1,5,1,0,0,0,0,0,0,0,1
2_00018,What is another restaurant?,0,4,1,1,1,0,0,1,0,0,0
2_00018,What is another restaurant?,0,4,1,1,1,0,0,1,0,0,0
2_00018,"Yes, reservation for two people please.",1,6,1,0,0,0,0,0,0,1,0
2_00018,Make it at 11:45 in the morning.,0,7,1,0,0,1,0,0,1,0,0
2_00018,"Yes, that works thank you.",1,5,1,0,0,0,0,0,0,0,0
2_00018,"Yes, that time works.",1,4,1,0,0,0,0,0,0,0,0
2_00018,Can I have their phone number?,0,6,1,1,0,0,0,1,0,0,0
2_00018,What is their location?,0,4,1,1,1,0,0,1,0,0,0
2_00018,Thank you very much.,1,4,1,0,0,0,0,0,0,1,0
2_00018,"No, thank you very much.",1,5,1,0,0,0,0,0,0,1,0
2_00019,I'm taking a friend out to dinner. Can you recommend a place to eat nearby?,1,16,2,1,0,0,0,0,0,0,0
2_00019,The perfect place would serve Parisian food.,1,7,1,0,0,0,0,0,0,0,1
2_00019,I would like to eat in San Francisco.,1,8,1,0,0,0,1,0,0,0,1
2_00019,What is the price range there? Can you find their number?,1,11,2,1,1,0,0,0,0,0,0
2_00019,That's perfect! I would like to make a reservation.,1,10,2,0,0,0,0,0,0,0,1
2_00019,We want to eat in the morning 11.,0,8,1,0,0,0,0,0,1,0,0
2_00019,"Yes, thank you.",0,3,1,0,0,0,0,0,0,0,0
2_00019,Do they have a bar there?,0,6,1,1,0,1,0,1,0,0,0
2_00019,Where is the restaurant located? Is there live music scheduled to play?,1,12,2,1,1,0,0,0,0,0,0
2_00019,Thanks!,0,1,1,0,0,0,0,0,0,0,0
2_00019,"No, thank you.",0,3,1,0,0,0,0,0,0,0,0
2_00021,Please find me a restaurant at which I can eat.,1,10,1,0,0,0,0,0,0,1,0
2_00021,I want to have Taiwanese food in San Fran.,0,9,1,0,0,0,1,0,0,0,0
2_00021,Please find other restaurants.,1,4,1,0,0,0,0,0,0,1,0
2_00021,Please suggest other restaurants.,1,4,1,0,0,0,0,0,0,1,0
2_00021,That sounds like a good choice.,1,6,1,0,0,0,0,0,0,0,0
2_00021,"Yes, I want to book a table.",0,7,1,0,0,0,0,0,0,0,0
2_00021,I would like to reserve a table at 14:00.,1,9,1,0,0,0,0,0,1,0,1
2_00021,"Yes, please reserve the table.",1,5,1,0,0,0,0,0,0,1,0
2_00021,Please try reserving again at 11:45.,1,6,1,0,0,0,0,0,1,1,0
2_00021,Yes. Please reserve the table.,1,5,2,0,0,0,0,0,0,1,0
2_00021,No thank you.,0,3,1,0,0,0,0,0,0,0,0
2_00022,Find me a good restaurant.,0,5,1,0,0,1,0,0,0,0,0
2_00022,If like to have a light meal in Benicia.,1,9,1,0,0,0,1,0,0,0,0
2_00022,Do they have live music?,0,5,1,1,0,1,0,1,0,0,0
2_00022,What's their location? Do they serve liquor?,1,8,2,1,1,1,0,0,0,0,0
2_00022,That's great. I'd like to reserve a table there.,1,11,2,0,0,0,0,0,0,1,1
2_00022,My plan is to be there by 1:30 in the afternoon.,1,11,1,0,0,0,0,0,1,0,0
2_00022,Hold on. Make it 11:30 in the morning and it is for just 1 person.,1,15,2,0,0,1,0,0,1,0,0
2_00022,That's absolutely right.,1,4,1,0,0,0,0,0,0,0,0
2_00022,Yes. That works for me.,1,5,2,0,0,0,0,0,0,0,0
2_00022,Thank you. That's all I need for now.,1,9,2,0,0,0,0,0,0,0,0
2_00023,I want to find a place to eat.,0,8,1,0,0,0,0,0,0,0,0
2_00023,I want to find Asian Fusion in San Francisco.,0,9,1,0,0,0,1,0,0,0,0
2_00023,Is liquor served?,0,3,1,1,0,0,0,1,0,0,0
2_00023,Are there any other restaurants?,0,5,1,1,0,0,0,1,0,0,0
2_00023,What is the address and phone number?,0,7,1,1,1,0,0,0,0,0,0
2_00023,"Yes, sounds good.",1,3,1,0,0,0,0,0,0,0,0
2_00023,"Yes, make a reservation, please.",1,5,1,0,0,0,0,0,0,1,0
2_00023,Make it for 7:30 pm.,0,5,1,0,0,1,0,0,1,0,0
2_00023,"Yes, that sounds great.",1,4,1,0,0,0,0,0,0,1,0
2_00023,Try again for a reservation at 18:00.,1,7,1,0,0,1,0,0,1,0,0
2_00023,"Yes, sounds great. Do they serve liquor at the restaurant?",1,10,2,1,0,1,0,0,0,1,0
2_00023,Thanks so much.,1,3,1,0,0,0,0,0,0,0,0
2_00023,No. That will be all.,1,5,2,0,0,0,0,0,0,0,0
2_00025,I'd like to find a place to eat please.,1,10,1,0,0,0,0,0,0,1,1
2_00025,Mexican food sounds good.,0,4,1,0,0,0,1,0,0,0,0
2_00025,I will be in San Mateo.,0,6,1,0,0,0,1,0,0,0,0
2_00025,Do you know if they have live music?,0,8,1,1,0,1,0,0,0,0,0
2_00025,"Ok, that will be fine.",0,5,1,0,0,0,0,0,0,0,0
2_00025,"Yes, please.",1,2,1,0,0,0,0,0,0,1,0
2_00025,"On the 8th, at 11 in the morning if possible.",0,10,1,0,0,0,0,0,1,0,0
2_00025,"Yep, sounds good!",1,3,1,0,0,0,0,0,0,0,0
2_00025,"Perfect, thank you so much!",1,5,1,0,0,0,0,0,0,1,0
2_00027,I want to find a restaurant.,0,6,1,0,0,0,0,0,0,0,0
2_00027,Asian Fusion sounds nice.,1,4,1,0,0,0,0,0,0,0,0
2_00027,Santa Clara,0,2,1,0,0,0,1,0,0,0,0
2_00027,That sounds good. I want to reserve a table.,1,9,2,0,0,0,0,0,0,0,0
2_00027,at 18:45 for 2 people/,0,5,1,0,0,0,0,0,1,0,0
2_00027,Yes it great.,0,3,1,0,0,0,0,0,0,1,0
2_00027,Where is it located?,0,4,1,1,1,0,0,1,0,0,0
2_00027,Do they have live music and serve Alcoholic drinks?,0,9,1,1,0,1,0,0,0,0,0
2_00027,Thanks that will be all.,1,5,1,0,0,0,0,0,0,0,0
2_00028,Do you know a place where I can get some food?,1,11,1,1,1,1,0,0,0,0,0
2_00028,I'd like to eat some Afghan food in Oakland.,1,10,1,0,0,0,1,0,0,0,1
2_00028,Can you give their contact number and address?,0,8,1,1,0,0,0,0,0,0,0
2_00028,"Yes, that will work for me.",1,6,1,0,0,0,0,0,0,0,0
2_00028,"Yes, I'd like to make a reservation.",1,8,1,0,0,0,0,0,0,0,1
2_00028,Reserve me a place for 5:30 in the evening.,0,9,1,0,0,1,0,0,1,0,0
2_00028,"Yes, that works for me. Do they play live music? Is the price range lavish?",1,15,3,1,0,1,0,0,0,0,0
2_00028,"Thank you, that will be all.",1,6,1,0,0,0,0,0,0,0,0
2_00029,I am looking for a place to eat in Oakland.,0,10,1,0,0,0,1,0,0,0,0
2_00029,"I would like Jamaican if you can find any place. Also, I want somewhere that has live music.",1,18,2,0,0,0,1,0,0,0,1
2_00029,How expensive is their menu?,0,5,1,1,1,0,0,1,0,0,0
2_00029,"Yes, that works for me.",1,5,1,0,0,0,0,0,0,0,0
2_00029,"Yes, please.",1,2,1,0,0,0,0,0,0,1,0
2_00029,Please make it at twelve pm.,1,6,1,0,0,0,0,0,0,1,0
2_00029,"No, sorry, change of plans. I would like the 3rd of March instead.",1,13,2,0,0,0,1,0,1,1,1
2_00029,"No, sorry, please make it March 4th instead.",1,8,1,0,0,0,1,0,1,1,0
2_00029,"Yes, that works for me. What is their address? Do they serve alcohol?",1,13,3,1,1,1,0,0,0,0,0
2_00029,I want to try booking again. Is there anything available at 7:30 pm?,0,13,2,1,0,0,0,0,1,0,0
2_00029,"Yes, please.",1,2,1,0,0,0,0,0,0,1,0
2_00029,"No, thanks. That's all.",1,5,2,0,0,0,0,0,0,0,0
2_00030,I'd like to find a place to eat with Szcheuan food.,1,12,1,0,0,0,0,0,0,0,1
2_00030,I would like Santa Rosa.,1,5,1,0,0,0,1,0,0,0,1
2_00030,Tell me the address.,0,4,1,0,0,1,0,0,0,0,0
2_00030,That works for me and I'd like to make a reservation at the restaurant.,1,15,1,0,0,0,0,0,0,0,1
2_00030,Make the reservation at 5:30 pm.,0,6,1,0,0,1,0,0,1,0,0
2_00030,That will work. Is there live music and liquor?,1,9,2,1,0,0,0,0,0,0,0
2_00030,Thanks so much. That's all that is needed.,1,9,2,0,0,0,0,0,0,0,0
2_00031,I am looking for somewhere to eat in Alamo.,0,9,1,0,0,0,1,0,0,0,0
2_00031,I want some American food that is moderate priced.,0,9,1,0,0,0,1,0,0,0,0
2_00031,"Yes, that sounds good. Can you reserve it for March 8th?",1,11,2,1,0,0,1,0,1,0,0
2_00031,Make the reservation at seven pm.,0,6,1,0,0,1,0,0,0,0,0
2_00031,"No, make it at one in the afternoon.",0,8,1,0,0,0,0,0,0,0,0
2_00031,"No, make it for three people on the 14th of this month.",0,12,1,0,0,0,0,0,1,0,0
2_00031,That should work.,1,3,1,0,0,0,0,0,0,0,1
2_00031,Thank you. That is all the help I needed.,1,9,2,0,0,0,0,0,0,0,0
2_00033,Could you help me find a place to eat?,1,9,1,1,0,0,0,0,0,0,1
2_00033,Look for something in San Francisco.,0,6,1,0,0,1,1,0,0,0,0
2_00033,"I'd definitely like something affordable. Actually, some Shabu-shabu sounds great right now.",1,13,2,0,0,0,0,0,0,1,1
2_00033,Do they serve alcohol?,0,4,1,1,0,1,0,1,0,0,0
2_00033,"Okay, then are there any other restaurants that'll work?",0,10,1,1,0,0,0,0,0,0,0
2_00033,Do they have any liquor there?,0,6,1,1,0,1,0,1,0,0,0
2_00033,"Okay, let's keep looking then. Let's look at pricey restaurants now. How about a Barbecue place?",1,18,3,1,1,1,0,0,0,0,0
2_00033,"Alright, let's go with that.",0,6,1,0,0,0,0,0,0,0,0
2_00033,"Yes, I would. Set one for a quarter past 5 in the evening.",0,13,2,0,0,1,0,0,1,0,1
2_00033,"Actually, no, let's make the reservation for 7 pm.",0,10,1,0,0,0,0,0,1,0,0
2_00033,"Yup, that'll be perfect.",1,5,1,0,0,0,0,0,0,0,0
2_00033,Thank you. That's all I need for now.,1,9,2,0,0,0,0,0,0,0,0
2_00034,I am searching for a place to eat.,0,8,1,0,0,0,0,0,0,0,0
2_00034,"I want to order food in San Jose, specifically Spicy Indian food which would be perfect.",0,16,1,0,0,0,1,0,0,0,1
2_00034,What other restaurants are available?,0,5,1,1,1,0,0,1,0,0,0
2_00034,I am looking for a suggestion for a restaurant with moderate pricing.,0,12,1,0,0,0,0,0,0,0,0
2_00034,The address is what?,0,4,1,1,1,0,0,1,0,0,0
2_00034,What number can they be reached at?,0,7,1,1,1,0,0,0,0,0,0
2_00034,"That works, I would like to book a reservation.",1,9,1,0,0,0,0,0,0,0,1
2_00034,"I would like it on March 11th, morning 11.",1,9,1,0,0,0,1,0,1,0,1
2_00034,That works for me.,1,4,1,0,0,0,0,0,0,0,0
2_00034,"That is all I needed, thank you very much.",1,9,1,0,0,0,0,0,0,1,0
2_00036,I am meeting a friend later and we plan to get food together. Can you find me a restaurant nearby?,1,20,2,1,0,0,0,0,0,0,0
2_00036,Can you find me a restaurant that serves freshwater fish that's close by?,0,14,1,1,0,0,0,0,0,0,0
2_00036,"I would like it to be in Half Moon Bay, please.",1,11,1,0,0,0,1,0,0,1,1
2_00036,"Does this restaurant happen to serve liquor? If so, what is their address?",0,13,2,1,1,0,0,0,0,0,0
2_00036,"Great, that works perfectly.",1,4,1,0,0,0,0,0,0,1,0
2_00036,"Yes I would like to make a reservation for 4 people at 11:00, please.",1,14,1,0,0,0,0,0,1,1,1
2_00036,"Yes, works for me. Can I ask for their contact number as well?",1,13,2,1,0,0,0,0,0,0,0
2_00036,I want to make a reservation at this restaurant for another time. Let's try five pm this time.,0,19,2,0,0,1,0,0,0,0,0
2_00036,"Yes, sounds good. All of the details are correct.",1,9,2,0,0,0,0,0,0,0,0
2_00036,"Thank you very much. That will be all for today, I appreciate it.",1,13,2,0,0,0,0,0,0,1,0
2_00041,I would like to eat out.,1,6,1,0,0,0,0,0,0,0,1
2_00041,I want a place to eat in Berkeley.,0,8,1,0,0,0,1,0,0,0,0
2_00041,I really want some Freshwater fish.,0,6,1,0,0,0,0,0,0,0,0
2_00041,What is their phone number?,0,5,1,1,1,0,0,1,0,0,0
2_00041,Give me their address. Is the menu pricey?,0,8,2,1,0,1,0,0,0,0,0
2_00041,I would like to make a reservation at Akemi.,1,9,1,0,0,0,0,0,0,0,1
2_00041,6:30 pm please.,1,3,1,0,0,0,0,0,1,1,0
2_00041,Yes that is good.,0,4,1,0,0,0,0,0,0,0,0
2_00041,Thank you very much.,1,4,1,0,0,0,0,0,0,1,0
2_00044,"I will eat later, please find me a place.",1,9,1,0,0,0,0,0,0,1,0
2_00044,"I don't know, some Sushi would be perfect, I guess.",1,11,1,0,0,0,0,0,0,0,1
2_00044,I want to eat in Danville.,0,6,1,0,0,0,1,0,0,0,0
2_00044,"I'm in the mood for live music, do they have it there?",1,13,1,1,0,0,0,0,0,0,0
2_00044,Can you suggest me any other restaurant?,0,7,1,1,0,0,0,0,0,0,0
2_00044,Can you give me more options? I want it in Milpitas now.,0,12,2,1,0,0,1,0,0,0,0
2_00044,"Do they serve liquor there? Tell me their address, please.",0,10,2,1,0,1,0,0,0,1,0
2_00044,"Yep, that is good for me. Please make one reservation for me on 11th of March.",1,16,2,0,0,0,1,0,1,1,0
2_00044,1 pm.,0,2,1,0,0,0,0,0,1,0,0
2_00044,"Yes, it is. What's their contact number? And how pricey are they?",0,13,3,1,1,0,0,0,0,0,0
2_00044,Thanks.,1,1,1,0,0,0,0,0,0,0,0
2_00044,Not anymore. Thank you very much.,1,6,2,0,0,0,0,0,0,1,0
2_00045,I'm looking for a restaurant.,0,6,1,0,0,0,0,0,0,0,0
2_00045,I want Pizza and Pasta in Santa Rosa.,0,8,1,0,0,0,1,0,0,0,0
2_00045,Any other places?,0,3,1,1,0,0,0,1,0,0,0
2_00045,Do they have live music and serve alcohol?,0,8,1,1,0,1,0,0,0,0,0
2_00045,That works.,0,2,1,0,0,0,0,0,0,0,0
2_00045,"Yes, for one.",0,3,1,0,0,0,0,0,0,0,0
2_00045,For 7:30 pm.,0,3,1,0,0,0,0,0,1,0,0
2_00045,That works.,0,2,1,0,0,0,0,0,0,0,0
2_00045,"Try booking it again, for 4 people.",0,7,1,0,0,1,0,0,1,0,0
2_00045,That's great.,0,3,1,0,0,0,0,0,0,1,0
2_00045,"Try booking again, afternoon 12:30.",0,5,1,0,0,1,0,0,1,0,0
2_00045,Yes. What's their phone number?,0,6,2,1,1,0,0,1,0,0,0
2_00045,Thank you.,1,2,1,0,0,0,0,0,0,0,0
2_00045,"No, thank you.",1,3,1,0,0,0,0,0,0,0,0
2_00046,I want to eat something that is not very costly.,0,10,1,0,0,0,0,0,0,0,0
2_00046,Alameda,0,1,1,0,0,0,1,0,0,0,0
2_00046,Something like Freshwater fish.,0,4,1,0,0,0,0,0,0,0,0
2_00046,"Ok, make a reservation at Pier 29 for today.",0,9,1,0,0,0,0,0,1,0,0
2_00046,6 in the evening.,0,4,1,0,0,0,0,0,1,0,0
2_00046,No I want it on the 3rd of this month and for six people.,0,14,1,0,0,0,0,0,1,0,0
2_00046,Yes I confirm and do they serve liquor?,0,8,1,1,0,0,0,0,0,0,0
2_00046,How about live music?,0,4,1,1,1,0,0,1,0,0,0
2_00046,"Thank you, that's all I need.",1,7,1,0,0,0,0,0,0,0,0
2_00047,I'm looking for an affordable place to eat.,0,9,1,0,0,0,0,0,0,0,0
2_00047,I want to eat in Hercules and I'm in the mood for freshwater fish.,1,15,1,0,0,0,1,0,0,0,0
2_00047,That'll work. I'd like a reservation there.,1,9,2,0,0,0,0,0,0,0,1
2_00047,I'm gonna say 1:30 PM,1,7,1,0,0,0,0,0,1,0,0
2_00047,Actually instead make it 6:30 in the evening.,0,8,1,0,0,0,0,0,1,0,0
2_00047,That'll work. Will liquor be available at the restaurant?,0,10,2,1,0,0,0,0,0,0,0
2_00047,Thanks. That'll be all.,1,5,2,0,0,0,0,0,0,0,0
2_00048,Search eateries in San Fran. please,0,6,2,0,0,1,0,0,0,1,0
2_00048,I think Korean Barbeque sound wonderful.,1,6,1,0,0,0,0,0,0,0,0
2_00048,"Sure, that really sounds great. Let's make reservations for 2 people please.",1,13,2,0,0,1,0,0,1,1,0
2_00048,"Let's say 1 pm, please.",1,6,1,0,0,1,0,0,1,1,0
2_00048,"No, please change it to 7:30 in the evening. Let's also change it to tomorrow.",0,16,2,0,0,1,0,0,1,1,0
2_00048,Perfect. Find out if they have live music please.,0,9,2,0,0,1,0,0,0,1,0
2_00048,Thanks your a big help.,1,5,1,0,0,0,0,0,0,0,0
2_00048,No. That will be all.,0,5,2,0,0,0,0,0,0,0,0
2_00050,Find places to eat please.,0,5,1,0,0,1,0,0,0,1,0
